"","Year","Lag1","Lag2","Lag3","Lag4","Lag5","Volume","Today","Direction"
"978",2008,-3.898,10.491,-6.781,4.596,-18.195,5.296816,-6.198,"Down"
"979",2008,-6.198,-3.898,10.491,-6.781,4.596,5.812934,-8.389,"Down"
"980",2008,-8.389,-6.198,-3.898,10.491,-6.781,7.34904,12.026,"Up"
"981",2008,12.026,-8.389,-6.198,-3.898,10.491,5.841565,-2.251,"Down"
"982",2008,-2.251,12.026,-8.389,-6.198,-3.898,6.09395,0.418,"Up"
"983",2008,0.418,-2.251,12.026,-8.389,-6.198,5.932454,0.926,"Up"
"984",2008,0.926,0.418,-2.251,12.026,-8.389,5.855972,-1.698,"Down"
"985",2008,-1.698,0.926,0.418,-2.251,12.026,3.087105,6.76,"Up"
"986",2009,6.76,-1.698,0.926,0.418,-2.251,3.79311,-4.448,"Down"
"987",2009,-4.448,6.76,-1.698,0.926,0.418,5.043904,-4.518,"Down"
"988",2009,-4.518,-4.448,6.76,-1.698,0.926,5.948758,-2.137,"Down"
"989",2009,-2.137,-4.518,-4.448,6.76,-1.698,6.1297625,-0.73,"Down"
"990",2009,-0.73,-2.137,-4.518,-4.448,6.76,5.602004,5.173,"Up"
"991",2009,5.173,-0.73,-2.137,-4.518,-4.448,6.217632,-4.808,"Down"
"992",2009,-4.808,5.173,-0.73,-2.137,-4.518,6.0088219,-6.868,"Down"
"993",2009,-6.868,-4.808,5.173,-0.73,-2.137,6.4015151,-4.54,"Down"
"994",2009,-4.54,-6.868,-4.808,5.173,-0.73,7.5507758,-7.035,"Down"
"995",2009,-7.035,-4.54,-6.868,-4.808,5.173,7.592844,10.707,"Up"
"996",2009,10.707,-7.035,-4.54,-6.868,-4.808,7.4594358,1.585,"Up"
"997",2009,1.585,10.707,-7.035,-4.54,-6.868,7.963276,6.168,"Up"
"998",2009,6.168,1.585,10.707,-7.035,-4.54,6.9528199,3.255,"Up"
"999",2009,3.255,6.168,1.585,10.707,-7.035,6.2868699,1.669,"Up"
"1000",2009,1.669,3.255,6.168,1.585,10.707,6.2261876,1.522,"Up"
"1001",2009,1.522,1.669,3.255,6.168,1.585,6.8393019,-0.388,"Down"
"1002",2009,-0.388,1.522,1.669,3.255,6.168,7.0831699,1.303,"Up"
"1003",2009,1.303,-0.388,1.522,1.669,3.255,6.043558,5.893,"Up"
"1004",2009,5.893,1.303,-0.388,1.522,1.669,7.952024,-4.988,"Down"
"1005",2009,-4.988,5.893,1.303,-0.388,1.522,6.337752,0.467,"Up"
"1006",2009,0.467,-4.988,5.893,1.303,-0.388,6.339728,3.623,"Up"
"1007",2009,3.623,0.467,-4.988,5.893,1.303,5.7888125,2.279,"Up"
"1008",2009,2.279,3.623,0.467,-4.988,5.893,5.66247,0.651,"Up"
"1009",2009,0.651,2.279,3.623,0.467,-4.988,4.866352,-2.64,"Down"
"1010",2009,-2.64,0.651,2.279,3.623,0.467,5.114026,-0.253,"Down"
"1011",2009,-0.253,-2.64,0.651,2.279,3.623,5.119916,-2.446,"Down"
"1012",2009,-2.446,-0.253,-2.64,0.651,2.279,4.1724325,-1.929,"Down"
"1013",2009,-1.929,-2.446,-0.253,-2.64,0.651,4.673382,6.967,"Up"
"1014",2009,6.967,-1.929,-2.446,-0.253,-2.64,4.785464,4.134,"Up"
"1015",2009,4.134,6.967,-1.929,-2.446,-0.253,5.0033,0.839,"Up"
"1016",2009,0.839,4.134,6.967,-1.929,-2.446,5.294932,2.329,"Up"
"1017",2009,2.329,0.839,4.134,6.967,-1.929,6.4279459,-0.632,"Down"
"1018",2009,-0.632,2.329,0.839,4.134,6.967,5.373764,2.195,"Up"
"1019",2009,2.195,-0.632,2.329,0.839,4.134,4.66465,0.273,"Up"
"1020",2009,0.273,2.195,-0.632,2.329,0.839,5.744582,-1.218,"Down"
"1021",2009,-1.218,0.273,2.195,-0.632,2.329,5.28626,2.591,"Up"
"1022",2009,2.591,-1.218,0.273,2.195,-0.632,5.1379225,2.452,"Up"
"1023",2009,2.452,2.591,-1.218,0.273,2.195,6.0469679,-2.239,"Down"
"1024",2009,-2.239,2.452,2.591,-1.218,0.273,5.081302,-1.836,"Down"
"1025",2009,-1.836,-2.239,2.452,2.591,-1.218,5.21008,4.514,"Up"
"1026",2009,4.514,-1.836,-2.239,2.452,2.591,4.46671,1.511,"Up"
"1027",2009,1.511,4.514,-1.836,-2.239,2.452,4.74037,-0.743,"Down"
"1028",2009,-0.743,1.511,4.514,-1.836,-2.239,5.118466,-4.021,"Down"
"1029",2009,-4.021,-0.743,1.511,4.514,-1.836,6.081714,3.195,"Up"
"1030",2009,3.195,-4.021,-0.743,1.511,4.514,5.290226,2.261,"Up"
"1031",2009,2.261,3.195,-4.021,-0.743,1.511,4.218872,-0.192,"Down"
"1032",2009,-0.192,2.261,3.195,-4.021,-0.743,4.122504,0.01,"Up"
"1033",2009,0.01,-0.192,2.261,3.195,-4.021,3.232,1.328,"Up"
"1034",2009,1.328,0.01,-0.192,2.261,3.195,4.535468,0.039,"Up"
"1035",2009,0.039,1.328,0.01,-0.192,2.261,4.150876,-0.356,"Down"
"1036",2009,-0.356,0.039,1.328,0.01,-0.192,5.672874,2.178,"Up"
"1037",2009,2.178,-0.356,0.039,1.328,0.01,3.0132625,-1.01,"Down"
"1038",2010,-1.01,2.178,-0.356,0.039,1.328,2.3904275,2.68,"Up"
"1039",2010,2.68,-1.01,2.178,-0.356,0.039,4.22307,-0.782,"Down"
"1040",2010,-0.782,2.68,-1.01,2.178,-0.356,4.363246,-3.897,"Down"
"1041",2010,-3.897,-0.782,2.68,-1.01,2.178,5.6545824,-1.639,"Down"
"1042",2010,-1.639,-3.897,-0.782,2.68,-1.01,5.079534,-0.715,"Down"
"1043",2010,-0.715,-1.639,-3.897,-0.782,2.68,5.082238,0.874,"Up"
"1044",2010,0.874,-0.715,-1.639,-3.897,-0.782,4.403416,3.13,"Up"
"1045",2010,3.13,0.874,-0.715,-1.639,-3.897,4.040725,-0.422,"Down"
"1046",2010,-0.422,3.13,0.874,-0.715,-1.639,4.194034,3.097,"Up"
"1047",2010,3.097,-0.422,3.13,0.874,-0.715,4.00233,0.991,"Up"
"1048",2010,0.991,3.097,-0.422,3.13,0.874,4.805318,0.862,"Up"
"1049",2010,0.862,0.991,3.097,-0.422,3.13,4.5888,0.577,"Up"
"1050",2010,0.577,0.862,0.991,3.097,-0.422,4.751278,0.987,"Up"
"1051",2010,0.987,0.577,0.862,0.991,3.097,4.2379475,1.381,"Up"
"1052",2010,1.381,0.987,0.577,0.862,0.991,4.461554,-0.188,"Down"
"1053",2010,-0.188,1.381,0.987,0.577,0.862,5.974902,2.11,"Up"
"1054",2010,2.11,-0.188,1.381,0.987,0.577,5.800096,-2.513,"Down"
"1055",2010,-2.513,2.11,-0.188,1.381,0.987,6.310456,-6.388,"Down"
"1056",2010,-6.388,-2.513,2.11,-0.188,1.381,7.683886,2.232,"Up"
"1057",2010,2.232,-6.388,-2.513,2.11,-0.188,5.79175,-4.226,"Down"
"1058",2010,-4.226,2.232,-6.388,-2.513,2.11,6.5280519,0.158,"Up"
"1059",2010,0.158,-4.226,2.232,-6.388,-2.513,5.528868,-2.252,"Down"
"1060",2010,-2.252,0.158,-4.226,2.232,-6.388,5.3685975,2.509,"Up"
"1061",2010,2.509,-2.252,0.158,-4.226,2.232,5.369514,2.374,"Up"
"1062",2010,2.374,2.509,-2.252,0.158,-4.226,4.637208,-3.646,"Down"
"1063",2010,-3.646,2.374,2.509,-2.252,0.158,4.699712,-5.032,"Down"
"1064",2010,-5.032,-3.646,2.374,2.509,-2.252,5.100892,5.416,"Up"
"1065",2010,5.416,-5.032,-3.646,2.374,2.509,4.4193725,-1.213,"Down"
"1066",2010,-1.213,5.416,-5.032,-3.646,2.374,4.487664,3.548,"Up"
"1067",2010,3.548,-1.213,5.416,-5.032,-3.646,4.580286,-0.096,"Down"
"1068",2010,-0.096,3.548,-1.213,5.416,-5.032,4.27132,1.819,"Up"
"1069",2010,1.819,-0.096,3.548,-1.213,5.416,3.96346,-3.779,"Down"
"1070",2010,-3.779,1.819,-0.096,3.548,-1.213,3.906558,-0.7,"Down"
"1071",2010,-0.7,-3.779,1.819,-0.096,3.548,3.777406,-0.663,"Down"
"1072",2010,-0.663,-0.7,-3.779,1.819,-0.096,3.951328,3.75,"Up"
"1073",2010,3.75,-0.663,-0.7,-3.779,1.819,3.71847,0.456,"Up"
"1074",2010,0.456,3.75,-0.663,-0.7,-3.779,3.1952375,1.446,"Up"
"1075",2010,1.446,0.456,3.75,-0.663,-0.7,3.972432,2.05,"Up"
"1076",2010,2.05,1.446,0.456,3.75,-0.663,3.884522,-0.212,"Down"
"1077",2010,-0.212,2.05,1.446,0.456,3.75,4.03741,1.65,"Up"
"1078",2010,1.65,-0.212,2.05,1.446,0.456,3.905616,0.948,"Up"
"1079",2010,0.948,1.65,-0.212,2.05,1.446,4.44916,0.586,"Up"
"1080",2010,0.586,0.948,1.65,-0.212,2.05,4.576282,0.015,"Up"
"1081",2010,0.015,0.586,0.948,1.65,-0.212,4.116414,3.599,"Up"
"1082",2010,3.599,0.015,0.586,0.948,1.65,4.798758,-2.173,"Down"
"1083",2010,-2.173,3.599,0.015,0.586,0.948,4.298262,0.043,"Up"
"1084",2010,0.043,-2.173,3.599,0.015,0.586,4.177436,-0.861,"Down"
"1085",2010,-0.861,0.043,-2.173,3.599,0.015,3.20516,2.969,"Up"
"1086",2010,2.969,-0.861,0.043,-2.173,3.599,4.242568,1.281,"Up"
"1087",2010,1.281,2.969,-0.861,0.043,-2.173,4.835082,0.283,"Up"
"1088",2010,0.283,1.281,2.969,-0.861,0.043,4.454044,1.034,"Up"
"1089",2010,1.034,0.283,1.281,2.969,-0.861,2.707105,0.069,"Up"
